charging_session_id,event_time,charge_start_time,charge_end_time,journey_id,user_id,selected_site_id,city,site_category,vehicle_soc_start_pct,target_soc_pct,battery_capacity_kwh,charger_connector,charger_power_kw,is_fast_charger,energy_required_kwh,energy_delivered_kwh,expected_charge_duration_min,actual_charge_duration_min,delay_ratio,availability_ratio_at_start,estimated_wait_at_start_min,operating_condition,operational_anomaly,severe_delay,day_part,is_weekend
CHG_08478AFE4E,2026-08-13 22:11:55,2026-08-13 22:11:55,2026-08-14 00:28:47,JNY_734843590,USR_23394,STN_JPR_01,Jaipur,MALL,16.8,80.0,73.2,TYPE2_AC,22.0,False,46.26,43.0,140.19,136.87,0.976,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_ED29F4E494,2026-08-13 22:12:51,2026-08-13 22:12:51,2026-08-13 22:27:38,JNY_686133161,USR_96677,STN_JPR_01,Jaipur,MALL,38.4,80.0,59.4,CCS2,120.0,True,24.71,23.75,13.73,14.79,1.077,0.6,0.0,NORMAL,False,False,NIGHT,False
CHG_3F82D43058,2026-08-13 22:18:23,2026-08-13 22:18:23,2026-08-13 22:39:49,JNY_631743792,USR_39125,STN_GGN_02,Gurugram,MALL,19.6,85.0,62.6,CCS2,150.0,True,40.94,39.02,19.11,21.44,1.122,1.0,0.0,MINOR_SLOWDOWN,True,False,NIGHT,False
CHG_6B019FF00B,2026-08-13 22:21:15,2026-08-13 22:21:15,2026-08-13 22:46:42,JNY_342068208,USR_39053,STN_GGN_02,Gurugram,MALL,29.7,80.0,69.1,CCS2,90.0,True,34.76,34.52,25.75,25.46,0.989,0.8,0.0,NORMAL,False,False,NIGHT,False
CHG_8D4DBD9E30,2026-08-13 22:26:08,2026-08-13 22:26:08,2026-08-13 22:38:41,JNY_519006425,USR_23533,STN_MUM_01,Mumbai,MALL,55.3,85.0,74.3,CCS2,120.0,True,22.07,20.46,12.87,12.56,0.976,0.8,0.0,NORMAL,False,False,NIGHT,False
CHG_A3A2DB2A82,2026-08-13 22:31:49,2026-08-13 22:31:49,2026-08-13 22:57:32,JNY_342933358,USR_33789,STN_DEL_03,Delhi,HIGHWAY,38.9,80.0,75.3,CCS2,90.0,True,30.95,30.09,22.92,25.72,1.122,0.6,0.0,MINOR_SLOWDOWN,True,False,NIGHT,False
CHG_6AC8285865,2026-08-13 22:45:32,2026-08-13 22:45:32,2026-08-13 23:03:58,JNY_881975335,USR_42889,STN_DEL_03,Delhi,HIGHWAY,25.1,80.0,75.0,CCS2,150.0,True,41.17,40.29,18.3,18.44,1.008,0.6,0.0,NORMAL,False,False,NIGHT,False
CHG_E80D1C3B96,2026-08-13 22:46:03,2026-08-13 22:46:03,2026-08-13 23:07:06,JNY_691142487,USR_29960,STN_DEL_02,Delhi,OFFICE,41.6,80.0,65.8,CCS2,90.0,True,25.27,24.48,18.72,21.06,1.125,1.0,0.0,MINOR_SLOWDOWN,True,False,NIGHT,False
CHG_EC45471827,2026-08-13 22:52:32,2026-08-13 22:52:32,2026-08-13 23:13:58,JNY_993309656,USR_23264,STN_BLR_01,Bengaluru,OFFICE,25.2,85.0,71.5,CCS2,150.0,True,42.76,41.78,19.95,21.44,1.074,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_21CB1D0E29,2026-08-13 22:57:56,2026-08-13 22:57:56,2026-08-13 23:23:56,JNY_250912763,USR_42990,STN_BLR_01,Bengaluru,OFFICE,26.9,85.0,80.4,CCS2,120.0,True,46.71,44.86,27.25,26.01,0.954,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_91BA69882B,2026-08-13 23:07:19,2026-08-13 23:07:19,2026-08-13 23:49:41,JNY_377187163,USR_85344,STN_GGN_01,Gurugram,OFFICE,41.9,85.0,66.3,CHAdeMO,50.0,True,28.58,26.78,40.01,42.38,1.059,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_E2BA42C762,2026-08-13 23:29:34,2026-08-13 23:29:34,2026-08-13 23:56:47,JNY_380995376,USR_63638,STN_MUM_01,Mumbai,MALL,37.4,80.0,86.1,CCS2,90.0,True,36.68,35.34,27.17,27.22,1.002,0.8,0.0,NORMAL,False,False,NIGHT,False
CHG_D5F6689FA0,2026-08-14 00:16:13,2026-08-14 00:16:13,2026-08-14 00:59:39,JNY_623644657,USR_95703,STN_JPR_02,Jaipur,HIGHWAY,47.6,85.0,73.2,CHAdeMO,50.0,True,27.38,26.22,38.33,43.44,1.133,1.0,5.0,NORMAL,False,False,NIGHT,False
CHG_B42A8855C2,2026-08-14 01:17:49,2026-08-14 01:17:49,2026-08-14 01:40:03,JNY_656929606,USR_60877,STN_GGN_02,Gurugram,MALL,32.6,85.0,77.6,CCS2,120.0,True,40.66,38.78,23.72,22.24,0.938,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_50D0F086E1,2026-08-14 01:21:47,2026-08-14 01:21:47,2026-08-14 01:41:28,JNY_856997701,USR_29612,STN_DEL_02,Delhi,OFFICE,44.6,80.0,74.2,CCS2,90.0,True,26.27,24.51,19.46,19.69,1.012,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_BD199FD306,2026-08-14 01:53:53,2026-08-14 01:53:53,2026-08-14 07:34:08,JNY_615355078,USR_51325,STN_MUM_01,Mumbai,MALL,14.9,80.0,85.0,TYPE2_AC,11.0,False,55.33,51.77,335.36,340.26,1.015,1.0,4.0,NORMAL,False,False,NIGHT,False
CHG_38DF916F6B,2026-08-14 02:03:35,2026-08-14 02:03:35,2026-08-14 02:47:30,JNY_875982138,USR_11822,STN_DEL_01,Delhi,MALL,19.7,85.0,71.9,CCS2,90.0,True,46.95,45.35,36.52,43.93,1.203,1.0,0.0,MINOR_SLOWDOWN,True,False,NIGHT,False
CHG_B1D55E7C41,2026-08-14 02:23:28,2026-08-14 02:23:28,2026-08-14 02:52:30,JNY_259498904,USR_83867,STN_MUM_02,Mumbai,RESIDENTIAL,20.4,95.0,61.7,CCS2,120.0,True,46.03,45.0,29.41,29.04,0.988,0.75,0.0,NORMAL,False,False,NIGHT,False
CHG_E753CCC74C,2026-08-14 03:12:45,2026-08-14 03:12:45,2026-08-14 03:39:17,JNY_183120818,USR_66442,STN_JPR_02,Jaipur,HIGHWAY,20.8,80.0,61.0,CCS2,90.0,True,36.11,33.94,26.75,26.55,0.992,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_AABE1C63E3,2026-08-14 03:18:18,2026-08-14 03:18:18,2026-08-14 03:31:44,JNY_316516627,USR_35324,STN_MUM_02,Mumbai,RESIDENTIAL,58.9,80.0,90.0,CCS2,90.0,True,18.99,17.76,14.07,13.43,0.955,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_B07CB947D1,2026-08-14 03:23:53,2026-08-14 03:23:53,2026-08-14 03:52:08,JNY_188080001,USR_40610,STN_MUM_02,Mumbai,RESIDENTIAL,22.9,80.0,85.2,CCS2,120.0,True,48.65,46.25,27.03,28.26,1.045,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_14AFBDF8FA,2026-08-14 04:08:04,2026-08-14 04:08:04,2026-08-14 04:33:25,JNY_606453489,USR_55722,STN_JPR_02,Jaipur,HIGHWAY,19.4,85.0,71.4,CCS2,120.0,True,46.84,44.77,27.32,25.36,0.928,0.8,0.0,NORMAL,False,False,NIGHT,False
CHG_7F654283CB,2026-08-14 04:09:01,2026-08-14 04:09:01,2026-08-14 06:51:06,JNY_767258073,USR_84329,STN_DEL_03,Delhi,HIGHWAY,17.4,85.0,80.7,TYPE2_AC,22.0,False,54.55,53.56,173.58,162.09,0.934,0.6,0.0,NORMAL,False,False,NIGHT,False
CHG_55406C8699,2026-08-14 04:22:34,2026-08-14 04:22:34,2026-08-14 04:45:27,JNY_375541506,USR_79731,STN_DEL_03,Delhi,HIGHWAY,40.0,85.0,73.0,CCS2,120.0,True,32.85,31.68,19.16,22.9,1.195,1.0,0.0,MINOR_SLOWDOWN,True,False,NIGHT,False
CHG_518CB5EF39,2026-08-14 04:53:14,2026-08-14 04:53:14,2026-08-14 05:49:39,JNY_372951653,USR_45610,STN_GGN_02,Gurugram,MALL,15.5,80.0,72.2,CCS2,60.0,True,46.57,45.79,51.74,56.43,1.091,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_014C378046,2026-08-14 05:11:39,2026-08-14 05:11:39,2026-08-14 05:49:25,JNY_578795298,USR_58116,STN_GGN_02,Gurugram,MALL,34.2,90.0,81.2,CCS2,90.0,True,45.31,44.52,36.92,37.78,1.023,0.8,0.0,NORMAL,False,False,NIGHT,False
CHG_DAB4FE9550,2026-08-14 05:14:21,2026-08-14 05:14:21,2026-08-14 05:25:52,JNY_335163533,USR_51800,STN_JPR_02,Jaipur,HIGHWAY,54.8,85.0,60.9,CCS2,120.0,True,18.39,17.46,10.73,11.52,1.074,1.0,3.0,NORMAL,False,False,NIGHT,False
CHG_A264BE2B3B,2026-08-14 05:26:22,2026-08-14 05:26:22,2026-08-14 06:06:17,JNY_271991773,USR_97503,STN_MUM_01,Mumbai,MALL,34.2,90.0,71.6,CHAdeMO,75.0,True,39.95,38.26,39.06,39.92,1.022,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_1F5092F205,2026-08-14 05:26:56,2026-08-14 05:26:56,2026-08-14 05:46:22,JNY_235058525,USR_20511,STN_DEL_01,Delhi,MALL,40.0,85.0,86.8,CCS2,150.0,True,39.06,37.77,18.23,19.44,1.066,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_BE0B92186F,2026-08-14 05:39:18,2026-08-14 05:39:18,2026-08-14 06:15:23,JNY_733030084,USR_15769,STN_JPR_02,Jaipur,HIGHWAY,36.9,90.0,83.0,CCS2,90.0,True,44.07,41.55,35.91,36.09,1.005,0.6,0.0,NORMAL,False,False,NIGHT,False
CHG_198DEA5103,2026-08-14 05:49:22,2026-08-14 05:49:22,2026-08-14 06:43:50,JNY_356279872,USR_36378,STN_GGN_02,Gurugram,MALL,33.3,90.0,80.4,CCS2,60.0,True,45.59,44.38,55.72,54.47,0.978,0.8,0.0,NORMAL,False,False,NIGHT,False
CHG_0DDAD6959B,2026-08-14 05:52:10,2026-08-14 05:52:10,2026-08-14 06:11:48,JNY_217905305,USR_25920,STN_GGN_01,Gurugram,OFFICE,52.3,85.0,78.4,CHAdeMO,100.0,True,25.64,24.72,17.95,19.65,1.095,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_03B4984338,2026-08-14 05:57:42,2026-08-14 05:57:42,2026-08-14 07:26:08,JNY_322019161,USR_94376,STN_GGN_02,Gurugram,MALL,17.5,90.0,81.1,CHAdeMO,50.0,True,58.8,56.4,86.24,88.44,1.026,0.6,0.0,NORMAL,False,False,NIGHT,False
CHG_E00B5C6480,2026-08-14 05:58:23,2026-08-14 05:58:23,2026-08-14 08:20:36,JNY_994650139,USR_61438,STN_JPR_01,Jaipur,MALL,33.1,90.0,79.5,TYPE2_AC,22.0,False,45.24,43.97,150.79,142.23,0.943,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_9DFD1337CB,2026-08-14 05:59:45,2026-08-14 05:59:45,2026-08-14 07:01:45,JNY_116583404,USR_34476,STN_DEL_03,Delhi,HIGHWAY,16.9,80.0,59.0,CHAdeMO,50.0,True,37.23,35.33,49.64,62.0,1.249,1.0,0.0,MINOR_SLOWDOWN,True,False,NIGHT,False
CHG_4009CE5AFF,2026-08-14 06:03:20,2026-08-14 06:03:20,2026-08-14 06:30:04,JNY_654210263,USR_39672,STN_MUM_02,Mumbai,RESIDENTIAL,13.5,85.0,86.0,CCS2,150.0,True,61.49,59.98,28.7,26.75,0.932,0.75,0.0,NORMAL,False,False,MORNING,False
CHG_9C47130EF4,2026-08-14 06:13:07,2026-08-14 06:13:07,2026-08-14 07:15:22,JNY_931110830,USR_22912,STN_BLR_01,Bengaluru,OFFICE,19.6,85.0,75.3,CCS2,60.0,True,49.25,47.83,57.45,62.26,1.084,1.0,0.0,NORMAL,False,False,MORNING,False
CHG_80E0DAAFAB,2026-08-14 06:17:33,2026-08-14 06:17:33,2026-08-14 07:25:11,JNY_125298720,USR_23072,STN_MUM_02,Mumbai,RESIDENTIAL,57.0,85.0,73.1,TYPE2_AC,22.0,False,20.47,19.56,65.13,67.65,1.039,0.5,0.0,NORMAL,False,False,MORNING,False
CHG_BBF4038388,2026-08-14 06:21:50,2026-08-14 06:21:50,2026-08-14 06:48:26,JNY_690247036,USR_48661,STN_GGN_02,Gurugram,MALL,17.1,85.0,67.4,CCS2,120.0,True,45.76,42.09,26.7,26.6,0.996,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_0EE543A938,2026-08-14 06:40:20,2026-08-14 06:40:20,2026-08-14 07:05:50,JNY_622014833,USR_89127,STN_DEL_01,Delhi,MALL,39.9,85.0,89.7,CCS2,120.0,True,40.45,39.05,23.6,25.51,1.081,0.8,0.0,NORMAL,False,False,MORNING,False
CHG_7796C75FD6,2026-08-14 06:42:48,2026-08-14 06:42:48,2026-08-14 12:42:48,JNY_415845997,USR_86987,STN_JPR_01,Jaipur,MALL,19.2,85.0,75.1,TYPE2_AC,7.2,False,49.42,47.15,480.43,360.0,0.749,0.4,0.0,NORMAL,False,False,MORNING,False
CHG_D4373B22B8,2026-08-14 06:49:36,2026-08-14 06:49:36,2026-08-14 07:14:25,JNY_353742408,USR_49734,STN_GGN_01,Gurugram,OFFICE,49.1,90.0,71.2,CCS2,90.0,True,29.12,27.97,23.73,24.82,1.046,0.75,0.0,NORMAL,False,False,MORNING,False
CHG_299C4927F5,2026-08-14 06:55:30,2026-08-14 06:55:30,2026-08-14 07:22:05,JNY_743652084,USR_33556,STN_GGN_02,Gurugram,MALL,33.2,80.0,74.6,CHAdeMO,100.0,True,34.91,33.65,23.28,26.6,1.143,0.8,4.0,NORMAL,False,False,MORNING,False
CHG_18C6C0EBC9,2026-08-14 06:56:31,2026-08-14 06:56:31,2026-08-14 07:20:52,JNY_511026943,USR_31622,STN_MUM_01,Mumbai,MALL,12.6,80.0,64.3,CCS2,120.0,True,43.34,41.0,24.08,24.35,1.011,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_C19A388F2A,2026-08-14 07:02:18,2026-08-14 07:02:18,2026-08-14 10:52:09,JNY_471740836,USR_30016,STN_BLR_01,Bengaluru,OFFICE,49.0,85.0,69.4,TYPE2_AC,7.2,False,24.98,24.16,242.9,229.86,0.946,0.75,0.0,NORMAL,False,False,MORNING,False
CHG_5C31978B8A,2026-08-14 07:05:55,2026-08-14 07:05:55,2026-08-14 07:27:53,JNY_435287223,USR_60619,STN_DEL_03,Delhi,HIGHWAY,48.3,85.0,73.8,CCS2,90.0,True,27.08,26.1,21.07,21.98,1.044,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_1596F35E70,2026-08-14 07:08:41,2026-08-14 07:08:41,2026-08-14 07:43:45,JNY_739057988,USR_85935,STN_DEL_02,Delhi,OFFICE,32.6,90.0,89.0,CCS2,120.0,True,51.09,48.42,31.22,35.07,1.123,1.0,2.0,NORMAL,False,False,MORNING,False
CHG_51EEB2D777,2026-08-14 07:11:36,2026-08-14 07:11:36,2026-08-14 07:52:12,JNY_444731318,USR_21845,STN_MUM_01,Mumbai,MALL,43.5,85.0,90.0,CCS2,90.0,True,37.35,35.24,29.05,40.61,1.398,0.2,12.0,NORMAL,False,False,MORNING,False
CHG_F31614EB17,2026-08-14 07:13:02,2026-08-14 07:13:02,2026-08-14 07:44:41,JNY_407596048,USR_27098,STN_MUM_01,Mumbai,MALL,29.2,80.0,82.0,CHAdeMO,100.0,True,41.66,40.55,27.77,31.66,1.14,0.4,0.0,NORMAL,False,False,MORNING,False
CHG_C4DFC9EB04,2026-08-14 07:13:05,2026-08-14 07:13:05,2026-08-14 07:40:09,JNY_919648462,USR_67719,STN_DEL_03,Delhi,HIGHWAY,42.5,80.0,75.0,CHAdeMO,75.0,True,28.12,27.17,25.0,27.07,1.083,0.4,0.0,NORMAL,False,False,MORNING,False
CHG_59B6F1109C,2026-08-14 07:19:36,2026-08-14 07:19:36,2026-08-14 07:53:06,JNY_378746741,USR_46365,STN_DEL_03,Delhi,HIGHWAY,25.8,85.0,80.8,CHAdeMO,100.0,True,47.83,45.99,33.48,33.5,1.001,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_32BBEABFEC,2026-08-14 07:24:37,2026-08-14 07:24:37,2026-08-14 07:47:58,JNY_187734613,USR_74340,STN_JPR_01,Jaipur,MALL,42.6,85.0,65.5,CCS2,150.0,True,27.77,26.18,12.96,23.36,1.802,0.4,7.0,POWER_LIMITATION,True,True,MORNING,False
CHG_7CFC6364BA,2026-08-14 07:25:20,2026-08-14 07:25:20,2026-08-14 07:56:03,JNY_889577372,USR_55036,STN_JPR_02,Jaipur,HIGHWAY,36.3,80.0,87.5,CCS2,90.0,True,38.24,37.0,28.32,30.72,1.085,0.4,0.0,NORMAL,False,False,MORNING,False
CHG_CE384F714D,2026-08-14 07:26:23,2026-08-14 07:26:23,2026-08-14 09:43:43,JNY_354932617,USR_37538,STN_DEL_03,Delhi,HIGHWAY,39.7,80.0,90.0,TYPE2_AC,22.0,False,36.27,34.22,109.91,137.34,1.25,0.6,0.0,MINOR_SLOWDOWN,True,False,MORNING,False
CHG_A58F710A64,2026-08-14 07:26:58,2026-08-14 07:26:58,2026-08-14 07:58:11,JNY_852476547,USR_84501,STN_BLR_01,Bengaluru,OFFICE,30.5,85.0,70.5,CCS2,90.0,True,38.42,37.46,29.88,31.23,1.045,0.75,0.0,NORMAL,False,False,MORNING,False
CHG_CC35441EC8,2026-08-14 07:27:54,2026-08-14 07:27:54,2026-08-14 08:11:29,JNY_500628813,USR_42133,STN_DEL_02,Delhi,OFFICE,40.8,80.0,82.9,CHAdeMO,50.0,True,32.5,31.55,43.33,43.6,1.006,0.75,2.0,NORMAL,False,False,MORNING,False
CHG_35A13D8465,2026-08-14 07:30:50,2026-08-14 07:30:50,2026-08-14 08:01:26,JNY_328108085,USR_90122,STN_MUM_02,Mumbai,RESIDENTIAL,29.4,80.0,80.2,CCS2,90.0,True,40.58,39.62,30.06,30.6,1.018,0.5,0.0,NORMAL,False,False,MORNING,False
CHG_EF590ADF90,2026-08-14 07:32:50,2026-08-14 07:32:50,2026-08-14 08:08:27,JNY_229949039,USR_48890,STN_GGN_02,Gurugram,MALL,21.6,90.0,60.8,CCS2,90.0,True,41.59,40.78,33.89,35.62,1.051,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_610E9E6B06,2026-08-14 07:34:48,2026-08-14 07:34:48,2026-08-14 08:26:59,JNY_580177143,USR_76052,STN_JPR_02,Jaipur,HIGHWAY,16.4,80.0,74.1,CHAdeMO,75.0,True,47.13,45.73,41.89,52.19,1.246,0.4,11.0,NORMAL,False,False,MORNING,False
CHG_14FA3CD95B,2026-08-14 07:37:18,2026-08-14 07:37:18,2026-08-14 08:04:29,JNY_960876612,USR_59964,STN_DEL_03,Delhi,HIGHWAY,21.3,85.0,90.0,CCS2,150.0,True,57.33,55.51,26.75,27.19,1.016,0.4,0.0,NORMAL,False,False,MORNING,False
CHG_F2D21F39E3,2026-08-14 07:38:19,2026-08-14 07:38:19,2026-08-14 08:04:11,JNY_110169432,USR_47789,STN_MUM_01,Mumbai,MALL,20.6,95.0,54.5,CCS2,120.0,True,40.55,39.59,25.91,25.87,0.999,0.6,1.0,NORMAL,False,False,MORNING,False
CHG_66685A13CA,2026-08-14 07:39:57,2026-08-14 07:39:57,2026-08-14 08:17:48,JNY_755520865,USR_16889,STN_DEL_01,Delhi,MALL,32.1,80.0,65.2,CCS2,60.0,True,31.23,29.94,34.7,37.87,1.091,0.4,5.0,NORMAL,False,False,MORNING,False
CHG_53155D639C,2026-08-14 07:48:33,2026-08-14 07:48:33,2026-08-14 13:48:33,JNY_942067201,USR_87104,STN_GGN_01,Gurugram,OFFICE,24.6,80.0,88.0,TYPE2_AC,7.2,False,48.75,46.86,451.41,360.0,0.798,1.0,0.0,MINOR_SLOWDOWN,True,False,MORNING,False
CHG_BD41F5D46C,2026-08-14 07:54:08,2026-08-14 07:54:08,2026-08-14 08:59:49,JNY_503533252,USR_65357,STN_GGN_02,Gurugram,MALL,53.2,80.0,61.2,TYPE2_AC,22.0,False,16.4,16.27,49.7,65.69,1.322,0.4,11.0,NORMAL,False,False,MORNING,False
CHG_F743C07B67,2026-08-14 07:58:30,2026-08-14 07:58:30,2026-08-14 08:26:04,JNY_833650370,USR_29019,STN_DEL_02,Delhi,OFFICE,11.9,85.0,74.2,CCS2,150.0,True,54.24,52.75,25.31,27.58,1.09,0.75,0.0,NORMAL,False,False,MORNING,False
CHG_5647FF9C91,2026-08-14 07:58:35,2026-08-14 07:58:35,2026-08-14 12:24:26,JNY_934789892,USR_81086,STN_MUM_01,Mumbai,MALL,18.4,95.0,88.4,TYPE2_AC,22.0,False,67.71,63.83,235.97,265.86,1.127,0.4,0.0,NORMAL,False,False,MORNING,False
CHG_ACDD205677,2026-08-14 07:59:48,2026-08-14 07:59:48,2026-08-14 09:07:59,JNY_756240361,USR_58078,STN_GGN_02,Gurugram,MALL,61.2,85.0,79.5,TYPE2_AC,22.0,False,18.92,18.24,60.2,68.19,1.133,0.4,0.0,NORMAL,False,False,MORNING,False
CHG_7166AEE590,2026-08-14 08:02:57,2026-08-14 08:02:57,2026-08-14 08:41:22,JNY_895357626,USR_17431,STN_MUM_01,Mumbai,MALL,21.1,80.0,84.7,CCS2,90.0,True,49.89,49.15,36.95,38.43,1.04,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_37A56F3F91,2026-08-14 08:05:06,2026-08-14 08:05:06,2026-08-14 09:01:22,JNY_462876206,USR_93726,STN_DEL_01,Delhi,MALL,16.2,85.0,84.9,CHAdeMO,75.0,True,58.41,57.66,54.52,56.27,1.032,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_85DE9CBDE0,2026-08-14 08:17:28,2026-08-14 08:17:28,2026-08-14 08:51:32,JNY_574537228,USR_18216,STN_GGN_01,Gurugram,OFFICE,33.3,85.0,79.1,CCS2,90.0,True,40.89,39.01,31.81,34.07,1.071,0.75,0.0,NORMAL,False,False,MORNING,False
CHG_CA9CE82272,2026-08-14 08:23:16,2026-08-14 08:23:16,2026-08-14 08:45:51,JNY_568186529,USR_78503,STN_MUM_01,Mumbai,MALL,25.8,80.0,63.6,CCS2,120.0,True,34.47,33.26,19.15,22.6,1.18,0.2,5.0,NORMAL,False,False,MORNING,False
CHG_C3BCABC693,2026-08-14 08:23:25,2026-08-14 08:23:25,2026-08-14 11:40:44,JNY_276198120,USR_46968,STN_JPR_01,Jaipur,MALL,34.7,90.0,53.8,TYPE2_AC,11.0,False,29.75,29.09,198.34,197.33,0.995,0.4,0.0,NORMAL,False,False,MORNING,False
CHG_F39A7E7FD9,2026-08-14 08:27:18,2026-08-14 08:27:18,2026-08-14 08:43:35,JNY_103629023,USR_52563,STN_GGN_01,Gurugram,OFFICE,38.7,80.0,82.4,CCS2,150.0,True,34.03,32.89,15.12,16.29,1.077,1.0,0.0,NORMAL,False,False,MORNING,False
CHG_15281B3AA1,2026-08-14 08:27:23,2026-08-14 08:27:23,2026-08-14 08:43:17,JNY_367856764,USR_79711,STN_MUM_01,Mumbai,MALL,29.7,80.0,59.2,CCS2,120.0,True,29.78,28.94,16.54,15.91,0.961,0.8,0.0,NORMAL,False,False,MORNING,False
CHG_8E2C5D9604,2026-08-14 08:28:28,2026-08-14 08:28:28,2026-08-14 13:44:11,JNY_771183639,USR_78033,STN_MUM_02,Mumbai,RESIDENTIAL,29.7,90.0,69.8,TYPE2_AC,11.0,False,42.09,38.86,280.6,315.73,1.125,1.0,2.0,NORMAL,False,False,MORNING,False
CHG_7C82B0FD98,2026-08-14 08:28:35,2026-08-14 08:28:35,2026-08-14 09:12:10,JNY_763394982,USR_15904,STN_DEL_01,Delhi,MALL,39.6,90.0,66.5,CCS2,60.0,True,33.52,31.69,40.96,43.6,1.064,1.0,0.0,NORMAL,False,False,MORNING,False
CHG_8A35890536,2026-08-14 08:28:49,2026-08-14 08:28:49,2026-08-14 08:50:51,JNY_297748552,USR_66534,STN_BLR_01,Bengaluru,OFFICE,30.9,90.0,59.0,CCS2,120.0,True,34.87,34.0,21.31,22.04,1.034,0.5,0.0,NORMAL,False,False,MORNING,False
CHG_D161A5F8E5,2026-08-14 08:29:01,2026-08-14 08:29:01,2026-08-14 08:46:14,JNY_668211163,USR_78408,STN_GGN_02,Gurugram,MALL,25.0,85.0,61.8,CCS2,150.0,True,37.08,36.89,17.3,17.22,0.995,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_5026D30BBC,2026-08-14 08:31:06,2026-08-14 08:31:06,2026-08-14 14:31:06,JNY_153331050,USR_21431,STN_DEL_03,Delhi,HIGHWAY,27.6,80.0,66.8,TYPE2_AC,7.2,False,35.0,33.84,324.1,360.0,1.111,0.2,5.0,NORMAL,False,False,MORNING,False
CHG_1E31F228F2,2026-08-14 08:31:44,2026-08-14 08:31:44,2026-08-14 14:09:05,JNY_585048097,USR_15767,STN_JPR_01,Jaipur,MALL,21.7,85.0,79.1,TYPE2_AC,11.0,False,50.07,48.96,318.63,337.35,1.059,0.8,2.0,NORMAL,False,False,MORNING,False
CHG_096E2706A9,2026-08-14 08:33:49,2026-08-14 08:33:49,2026-08-14 09:09:36,JNY_700302017,USR_72351,STN_JPR_02,Jaipur,HIGHWAY,33.9,90.0,87.5,CCS2,120.0,True,49.09,45.54,30.0,35.79,1.193,0.2,6.0,NORMAL,False,False,MORNING,False
CHG_BC413D8F4A,2026-08-14 08:35:20,2026-08-14 08:35:20,2026-08-14 12:30:03,JNY_794938461,USR_31519,STN_GGN_01,Gurugram,OFFICE,29.6,85.0,65.6,TYPE2_AC,11.0,False,36.34,35.69,231.27,234.72,1.015,0.75,2.0,NORMAL,False,False,MORNING,False
CHG_ECDC127E1A,2026-08-14 08:38:48,2026-08-14 08:38:48,2026-08-14 09:05:08,JNY_815070108,USR_43184,STN_MUM_01,Mumbai,MALL,25.3,80.0,66.2,CCS2,90.0,True,36.21,34.62,26.82,26.34,0.982,0.4,0.0,NORMAL,False,False,MORNING,False
CHG_53CD64068B,2026-08-14 08:44:31,2026-08-14 08:44:31,2026-08-14 09:05:27,JNY_343725793,USR_96318,STN_DEL_03,Delhi,HIGHWAY,35.0,80.0,71.9,CCS2,120.0,True,32.36,31.18,17.98,20.94,1.165,0.2,2.0,NORMAL,False,False,MORNING,False
CHG_8A9F622E07,2026-08-14 08:47:44,2026-08-14 08:47:44,2026-08-14 09:39:33,JNY_520238397,USR_12444,STN_DEL_03,Delhi,HIGHWAY,27.4,90.0,64.8,CCS2,60.0,True,40.56,38.95,49.58,51.83,1.045,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_174C0D3917,2026-08-14 08:52:22,2026-08-14 08:52:22,2026-08-14 09:21:32,JNY_616969108,USR_67644,STN_GGN_02,Gurugram,MALL,19.5,85.0,66.0,CCS2,120.0,True,43.23,42.07,25.22,29.17,1.157,0.4,6.0,NORMAL,False,False,MORNING,False
CHG_F4E6EC3BC2,2026-08-14 08:52:37,2026-08-14 08:52:37,2026-08-14 09:54:40,JNY_749852559,USR_61455,STN_DEL_03,Delhi,HIGHWAY,20.2,80.0,86.1,CHAdeMO,75.0,True,51.49,49.36,45.77,62.05,1.356,0.2,20.0,NORMAL,False,False,MORNING,False
CHG_D624AA7D87,2026-08-14 08:53:10,2026-08-14 08:53:10,2026-08-14 09:24:04,JNY_222194693,USR_34126,STN_JPR_01,Jaipur,MALL,27.8,85.0,89.9,CCS2,150.0,True,51.42,50.06,24.0,30.92,1.288,0.2,3.0,NORMAL,False,False,MORNING,False
